2008,8,21,51147.0
2008,8,22,51162.0
2008,8,25,50995.0
2008,8,26,50994.0
2008,8,27,51002.0
2008,8,28,51012.0
2008,8,29,51006.0
2008,9,2,51011.0
2008,9,3,51011.0
2008,9,4,51011.0
2008,9,5,51023.0
2008,9,8,51034.0
2008,9,9,51004.0
2008,9,10,51006.0
2008,9,11,50992.0
2008,9,12,50996.0
2008,9,15,50939.0
2008,9,16,49254.0
2008,9,17,46335.0
2008,9,18,47537.0
2008,9,19,49586.0
2008,9,22,50919.0
2008,9,23,50944.0
2008,9,24,50931.0
2008,9,25,50931.0
2008,9,26,50931.0
2008,9,29,50931.0
2008,9,30,51285.0
2008,10,1,51132.0
2008,10,2,51102.0
2008,10,3,51132.0
2008,10,6,50895.0
2008,10,7,50853.0
2008,10,8,50789.0
2008,10,9,50623.0
2008,10,10,50668.0
2008,10,13,51243.0
2008,10,14,51609.0
2008,10,15,51308.0
2008,10,16,51456.0
2008,10,17,51415.0
2008,10,20,51561.0
2008,10,21,51432.0
2008,10,22,51134.0
2008,10,23,50892.0
2008,10,24,50811.0
2008,10,27,50633.0
2008,10,28,51226.0
2008,10,29,51579.0
2008,10,30,51776.0
2008,10,31,51881.0
2008,11,3,51892.0
2008,11,4,51906.0
2008,11,5,51880.0
2008,11,6,51844.0
2008,11,7,52065.0
2008,11,10,51924.0
2008,11,11,51781.0
2008,11,12,51489.0
2008,11,13,52333.0
2008,11,14,51985.0
2008,11,17,51804.0
2008,11,18,51757.0
2008,11,19,51180.0
2008,11,20,50559.0
2008,11,21,50461.0
2008,11,24,54059.0
2008,11,25,54924.0
2008,11,26,56799.0
2008,11,28,58368.0
2008,12,1,58368.0
2008,12,2,58624.0
2008,12,3,58808.0
2008,12,4,58739.0
2008,12,5,58956.0
2008,12,8,59111.0
2008,12,9,59111.0
2008,12,10,58940.0
2008,12,11,58898.0
2008,12,12,58826.0
2008,12,15,58823.0
2008,12,16,59022.0
2008,12,17,59099.0
2008,12,18,59002.0
2008,12,19,59038.0
2008,12,22,58972.0
2008,12,23,58926.0
2008,12,24,58942.0
2008,12,26,58962.0
2008,12,29,58934.0
2008,12,30,58979.0
2008,12,31,59003.0
2009,1,2,59035.0
2009,1,5,59035.0
2009,1,6,59035.0
2009,1,7,59035.0
2009,1,8,59035.0
2009,1,9,59035.0
2009,1,12,59035.0
2009,1,13,59334.0
2009,1,14,57879.0
2009,1,15,57120.0
2009,1,16,56821.0
2009,1,20,55894.0
2009,1,21,56402.0
2009,1,22,56081.0
2009,1,23,56365.0
2009,1,26,56200.0
2009,1,27,56349.0
2009,1,28,56495.0
2009,1,29,56363.0
2009,1,30,56301.0
2009,2,2,56308.0
2009,2,3,56427.0
2009,2,4,56337.0
2009,2,5,56502.0
2009,2,6,56872.0
2009,2,9,56948.0
2009,2,10,56817.0
2009,2,11,56900.0
2009,2,12,56891.0
2009,2,13,56692.0
2009,2,17,56408.0
2009,2,18,56268.0
2009,2,19,56089.0
2009,2,20,56142.0
2009,2,23,56007.0
2009,2,24,56541.0
2009,2,25,56449.0
2009,2,26,56403.0
2009,2,27,56111.0
2009,3,2,55320.0
2009,3,3,55141.0
2009,3,4,55410.0
2009,3,5,54957.0
2009,3,6,54851.0
2009,3,9,54883.0
2009,3,10,55358.0
2009,3,11,55468.0
2009,3,12,55883.0
2009,3,13,55783.0
2009,3,16,55710.0
2009,3,17,55750.0
2009,3,18,55824.0
2009,3,19,55862.0
2009,3,20,55813.0
2009,3,23,56262.0
2009,3,24,56094.0
2009,3,25,56195.0
2009,3,26,56391.0
2009,3,27,56254.0
2009,3,30,56206.0
2009,3,31,56378.0
2009,4,1,56502.0
2009,4,2,56676.0
2009,4,3,56833.0
2009,4,6,56816.0
2009,4,7,56773.0
2009,4,8,56941.0
2009,4,9,57213.0
2009,4,13,57276.0
2009,4,14,57191.0
2009,4,15,57273.0
2009,4,16,57309.0
2009,4,17,57170.0
2009,4,20,57026.0
2009,4,21,57385.0
2009,4,22,57313.0
2009,4,23,57429.0
2009,4,24,57556.0
2009,4,27,57222.0
2009,4,28,57188.0
2009,4,29,57275.0
2009,4,30,57341.0
2009,5,1,57355.0
2009,5,4,57466.0
2009,5,5,57437.0
2009,5,6,57562.0
2009,5,7,57444.0
2009,5,8,57567.0
2009,5,11,57443.0
2009,5,12,57376.0
2009,5,13,57173.0
2009,5,14,57350.0
2009,5,15,57343.0
2009,5,18,57506.0
2009,5,19,57541.0
2009,5,20,57532.0
2009,5,21,57513.0
2009,5,22,57496.0
2009,5,26,57536.0
2009,5,27,57476.0
2009,5,28,57501.0
2009,5,29,57528.0
2009,6,1,57534.0
2009,6,2,57534.0
2009,6,3,57534.0
2009,6,4,57601.0
2009,6,5,57608.0
2009,6,8,57734.0
2009,6,9,57732.0
2009,6,10,57755.0
2009,6,11,57755.0
2009,6,12,57768.0
2009,6,15,57750.0
2009,6,16,57681.0
2009,6,17,57635.0
2009,6,18,57692.0
2009,6,19,57805.0
2009,6,22,57564.0
2009,6,23,57546.0
2009,6,24,57572.0
2009,6,25,57568.0
2009,6,26,57576.0
2009,6,29,57588.0
2009,6,30,57588.0
2009,7,1,57588.0
2009,7,2,57586.0
2009,7,6,57572.0
2009,7,7,57550.0
2009,7,8,57531.0
2009,7,9,57606.0
2009,7,10,57579.0
2009,7,13,57615.0
2009,7,14,57624.0
2009,7,15,57685.0
2009,7,16,57685.0
2009,7,17,57685.0
2009,7,20,57685.0
2009,7,21,57685.0
2009,7,22,57685.0
2009,7,23,57685.0
2009,7,24,57685.0
2009,7,27,57685.0
2009,7,28,57685.0
2009,7,29,57662.0
2009,7,30,57666.0
2009,7,31,57666.0
2009,8,3,57711.0
2009,8,4,57719.0
2009,8,5,57719.0
2009,8,6,57709.0
2009,8,7,57721.0
2009,8,10,57715.0
2009,8,11,57718.0
2009,8,12,57715.0
2009,8,13,57793.0
2009,8,14,57767.0
2009,8,17,57686.0
2009,8,18,57695.0
2009,8,19,57689.0
2009,8,20,57755.0
2009,8,21,57817.0
2009,8,24,57814.0
2009,8,25,57814.0
2009,8,26,57814.0
2009,8,27,57814.0
2009,8,28,57814.0
2009,8,31,57814.0
2009,9,1,57814.0
2009,9,2,57814.0
2009,9,3,57826.0
2009,9,4,57870.0
2009,9,8,57886.0
2009,9,9,57915.0
2009,9,10,57927.0
2009,9,11,57921.0
2009,9,14,57929.0
2009,9,15,57972.0
2009,9,16,58026.0
2009,9,17,57981.0
2009,9,18,57989.0
2009,9,21,57989.0
2009,9,22,57989.0
2009,9,23,57989.0
2009,9,24,57989.0
2009,9,25,58006.0
2009,9,28,58017.0
2009,9,29,58001.0
2009,9,30,57989.0
2009,10,1,57962.0
2009,10,2,57944.0
2009,10,5,57961.0
2009,10,6,57955.0
2009,10,7,57965.0
2009,10,8,57959.0
2009,10,9,57960.0
2009,10,12,57965.0
2009,10,13,57961.0
2009,10,14,57987.0
2009,10,15,57987.0
2009,10,16,57961.0
2009,10,19,57970.0
2009,10,20,58011.0
2009,10,21,57969.0
2009,10,22,57980.0
2009,10,23,57901.0
2009,10,26,57878.0
2009,10,27,57868.0
2009,10,28,57801.0
2009,10,29,57892.0
2009,10,30,57775.0
2009,11,2,57771.0
2009,11,3,57814.0
2009,11,4,57838.0
2009,11,5,57864.0
2009,11,6,57873.0
2009,11,9,57908.0
2009,11,10,57889.0
2009,11,11,57913.0
2009,11,12,57941.0
2009,11,13,57919.0
2009,11,16,57929.0
2009,11,17,57936.0
2009,11,18,57936.0
2009,11,19,57936.0
2009,11,20,57936.0
2009,11,23,57936.0
2009,11,24,57936.0
2009,11,25,57936.0
2009,11,27,57936.0
2009,11,30,57936.0
2009,12,1,57936.0
2009,12,2,57936.0
2009,12,3,57936.0
2009,12,4,57965.0
2009,12,7,57939.0
2009,12,8,57929.0
2009,12,9,57951.0
2009,12,10,57937.0
2009,12,11,57956.0
2009,12,14,57959.0
2009,12,15,57959.0
2009,12,16,57951.0
2009,12,17,57930.0
2009,12,18,57933.0
2009,12,21,57949.0
2009,12,22,57948.0
2009,12,23,57948.0
2009,12,24,57948.0
2009,12,28,57948.0
2009,12,29,57948.0
2009,12,30,57952.0
