2008,2,26,100000.0
2008,2,27,100867.0
2008,2,28,101430.0
2008,2,29,100725.0
2008,3,3,99260.0
2008,3,4,98061.0
2008,3,5,98168.0
2008,3,6,98168.0
2008,3,7,98168.0
2008,3,10,98168.0
2008,3,11,98168.0
2008,3,12,98168.0
2008,3,13,98168.0
2008,3,14,98168.0
2008,3,17,98168.0
2008,3,18,98168.0
2008,3,19,98168.0
2008,3,20,98168.0
2008,3,24,98168.0
2008,3,25,98168.0
2008,3,26,98168.0
2008,3,27,98168.0
2008,3,28,98168.0
2008,3,31,98168.0
2008,4,1,98168.0
2008,4,2,98261.0
2008,4,3,98302.0
2008,4,4,98293.0
2008,4,7,98305.0
2008,4,8,98319.0
2008,4,9,98132.0
2008,4,10,98259.0
2008,4,11,98074.0
2008,4,14,97830.0
2008,4,15,97784.0
2008,4,16,97784.0
2008,4,17,97784.0
2008,4,18,97784.0
2008,4,21,98082.0
2008,4,22,96277.0
2008,4,23,97082.0
2008,4,24,96536.0
2008,4,25,96921.0
2008,4,28,97101.0
2008,4,29,97003.0
2008,4,30,96929.0
2008,5,1,97248.0
2008,5,2,97307.0
2008,5,5,97500.0
2008,5,6,98493.0
2008,5,7,97513.0
2008,5,8,98127.0
2008,5,9,97477.0
2008,5,12,98031.0
2008,5,13,98103.0
2008,5,14,98103.0
2008,5,15,98103.0
2008,5,16,98321.0
2008,5,19,98032.0
2008,5,20,97948.0
2008,5,21,97422.0
2008,5,22,97636.0
2008,5,23,97276.0
2008,5,27,97444.0
2008,5,28,97444.0
2008,5,29,97444.0
2008,5,30,97444.0
2008,6,2,97444.0
2008,6,3,97444.0
2008,6,4,97444.0
2008,6,5,97444.0
2008,6,6,97444.0
2008,6,9,97444.0
2008,6,10,97444.0
2008,6,11,97444.0
2008,6,12,97444.0
2008,6,13,97444.0
2008,6,16,97444.0
2008,6,17,97444.0
2008,6,18,97444.0
2008,6,19,97444.0
2008,6,20,97444.0
2008,6,23,97444.0
2008,6,24,97444.0
2008,6,25,97444.0
2008,6,26,97444.0
2008,6,27,97444.0
2008,6,30,97444.0
2008,7,1,97444.0
2008,7,2,97444.0
2008,7,3,97444.0
2008,7,7,97444.0
2008,7,8,97444.0
2008,7,9,97444.0
2008,7,10,97444.0
2008,7,11,97444.0
2008,7,14,97444.0
2008,7,15,97444.0
2008,7,16,97444.0
2008,7,17,97444.0
2008,7,18,97444.0
2008,7,21,97444.0
